System1 name:   WCDMA SYSTEM MEASUREMENT,,,,,,,,,,,,,,Test plan path: C:\ANRITSU_20190624\Report\2021_12_03\W_MB_16_0_33_F.txt
 System,Band,Test Item,Ch,Cell Power,Lower,Upper,Unit,Result,Judgement,,,,,PLAN NAME:New Plan
 HSDPA,4,5.2AA Max Output Power;Beta C/D=15/8,1512,-86.0,19.3,25.7,dBm,24.50,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=15/8,1512,-86.0,None,-42.2,dBm,-56.58,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=15/8,1512,-86.0,None,-32.2,dBm,-43.15,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=15/8,1512,-86.0,None,-32.2,dBm,-43.60,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=15/8,1512,-86.0,None,-42.2,dBm,-54.81,PASS
 HSDPA,4,5.2AA Max Output Power;Beta C/D=15/4,1512,-86.0,18.3,25.7,dBm,24.54,PASS
 HSDPA,4,5.10A ACLR@-10MHz;Beta C/D=15/4,1512,-86.0,None,-42.2,dBm,-56.35,PASS
 HSDPA,4,5.10A ACLR@-5MHz;Beta C/D=15/4,1512,-86.0,None,-32.2,dBm,-43.16,PASS
 HSDPA,4,5.10A ACLR@5MHz;Beta C/D=15/4,1512,-86.0,None,-32.2,dBm,-43.52,PASS
 HSDPA,4,5.10A ACLR@10MHz;Beta C/D=15/4,1512,-86.0,None,-42.2,dBm,-54.81,PASS

System3 name:   HSUPA SYSTEM MEASUREMENT
 System,Band,Test Item,Ch,Cell Power,Lower,Upper,Unit,Result,Judgement
 HSUPA,1,5.2B MaxPower;Sub-Test2,9613,-86.0,16.8,25.7,dBm,22.37,PASS,E-TFCI == 67
 HSUPA,1,5.10B ACLR@-10MHz;Sub-Test2,9613,-86.0,None,-42.2,dB,-55.78,PASS
 HSUPA,1,5.10B ACLR@-5MHz;Sub-Test2,9613,-86.0,None,-32.2,dB,-44.56,PASS
 HSUPA,1,5.10B ACLR@5MHz;Sub-Test2,9613,-86.0,None,-32.2,dB,-44.38,PASS
 HSUPA,1,5.10B ACLR@10MHz;Sub-Test2,9613,-86.0,None,-42.2,dB,-51.72,PASS
 HSUPA,1,5.2B MaxPower;Sub-Test2,9750,-86.0,16.8,25.7,dBm,22.32,PASS,E-TFCI == 67
 HSUPA,1,5.10B ACLR@-10MHz;Sub-Test2,9750,-86.0,None,-42.2,dB,-54.77,PASS
 HSUPA,1,5.10B ACLR@-5MHz;Sub-Test2,9750,-86.0,None,-32.2,dB,-45.65,PASS
 HSUPA,1,5.10B ACLR@5MHz;Sub-Test2,9750,-86.0,None,-32.2,dB,-46.54,PASS
 HSUPA,1,5.10B ACLR@10MHz;Sub-Test2,9750,-86.0,None,-42.2,dB,-53.01,PASS
 HSUPA,1,5.2B MaxPower;Sub-Test2,9887,-86.0,16.8,25.7,dBm,22.54,PASS,E-TFCI == 67
 HSUPA,1,5.10B ACLR@-10MHz;Sub-Test2,9887,-86.0,None,-42.2,dB,-56.09,PASS
 HSUPA,1,5.10B ACLR@-5MHz;Sub-Test2,9887,-86.0,None,-32.2,dB,-44.86,PASS
 HSUPA,1,5.10B ACLR@5MHz;Sub-Test2,9887,-86.0,None,-32.2,dB,-45.15,PASS
 HSUPA,1,5.10B ACLR@10MHz;Sub-Test2,9887,-86.0,None,-42.2,dB,-51.23,PASS
 HSUPA,2,5.2B MaxPower;Sub-Test2,9263,-86.0,16.8,25.7,dBm,21.86,PASS,E-TFCI == 67
 HSUPA,2,5.10B ACLR@-10MHz;Sub-Test2,9263,-86.0,None,-42.2,dB,-58.67,PASS
 HSUPA,2,5.10B ACLR@-5MHz;Sub-Test2,9263,-86.0,None,-32.2,dB,-36.90,PASS
 HSUPA,2,5.10B ACLR@5MHz;Sub-Test2,9263,-86.0,None,-32.2,dB,-37.04,PASS
 HSUPA,2,5.10B ACLR@10MHz;Sub-Test2,9263,-86.0,None,-42.2,dB,-48.18,PASS
 HSUPA,2,5.2B MaxPower;Sub-Test2,9400,-86.0,16.8,25.7,dBm,21.83,PASS,E-TFCI == 67
 HSUPA,2,5.10B ACLR@-10MHz;Sub-Test2,9400,-86.0,None,-42.2,dB,-55.72,PASS
 HSUPA,2,5.10B ACLR@-5MHz;Sub-Test2,9400,-86.0,None,-32.2,dB,-42.34,PASS
 HSUPA,2,5.10B ACLR@5MHz;Sub-Test2,9400,-86.0,None,-32.2,dB,-43.79,PASS
 HSUPA,2,5.10B ACLR@10MHz;Sub-Test2,9400,-86.0,None,-42.2,dB,-52.09,PASS
 HSUPA,2,5.2B MaxPower;Sub-Test2,9537,-86.0,16.8,25.7,dBm,21.94,PASS,E-TFCI == 67
 HSUPA,2,5.10B ACLR@-10MHz;Sub-Test2,9537,-86.0,None,-42.2,dB,-57.37,PASS
!HSUPA,2,5.10B ACLR@-5MHz;Sub-Test2,9537,-86.0,None,-32.2,dB,-31.67,FAIL
!HSUPA,2,5.10B ACLR@5MHz;Sub-Test2,9537,-86.0,None,-32.2,dB,-32.18,FAIL
 HSUPA,2,5.10B ACLR@10MHz;Sub-Test2,9537,-86.0,None,-42.2,dB,-50.41,PASS
 HSUPA,4,5.2B MaxPower;Sub-Test2,1313,-86.0,16.8,25.7,dBm,21.98,PASS,E-TFCI == 67
 HSUPA,4,5.10B ACLR@-10MHz;Sub-Test2,1313,-86.0,None,-42.2,dB,-55.06,PASS
 HSUPA,4,5.10B ACLR@-5MHz;Sub-Test2,1313,-86.0,None,-32.2,dB,-40.50,PASS
 HSUPA,4,5.10B ACLR@5MHz;Sub-Test2,1313,-86.0,None,-32.2,dB,-40.16,PASS
 HSUPA,4,5.10B ACLR@10MHz;Sub-Test2,1313,-86.0,None,-42.2,dB,-52.64,PASS
 HSUPA,4,5.2B MaxPower;Sub-Test2,1450,-86.0,16.8,25.7,dBm,21.89,PASS,E-TFCI == 67
 HSUPA,4,5.10B ACLR@-10MHz;Sub-Test2,1450,-86.0,None,-42.2,dB,-54.51,PASS
 HSUPA,4,5.10B ACLR@-5MHz;Sub-Test2,1450,-86.0,None,-32.2,dB,-42.24,PASS
 HSUPA,4,5.10B ACLR@5MHz;Sub-Test2,1450,-86.0,None,-32.2,dB,-41.78,PASS
 HSUPA,4,5.10B ACLR@10MHz;Sub-Test2,1450,-86.0,None,-42.2,dB,-53.76,PASS
 HSUPA,4,5.2B MaxPower;Sub-Test2,1512,-86.0,16.8,25.7,dBm,21.81,PASS,E-TFCI == 67
 HSUPA,4,5.10B ACLR@-10MHz;Sub-Test2,1512,-86.0,None,-42.2,dB,-55.03,PASS
 HSUPA,4,5.10B ACLR@-5MHz;Sub-Test2,1512,-86.0,None,-32.2,dB,-41.59,PASS
 HSUPA,4,5.10B ACLR@5MHz;Sub-Test2,1512,-86.0,None,-32.2,dB,-39.60,PASS
 HSUPA,4,5.10B ACLR@10MHz;Sub-Test2,1512,-86.0,None,-42.2,dB,-53.04,PASS

