sdfgdsg,,,,,,,,,,,,,,
 System,Band,Test Item,Ch,Cell Power,Lower,Upper,Unit,Result,Judgement,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;16QAM-FRB,24225,-55.5,None,-35.2,dB,-61.44,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-PRB@0,24225,-55.5,None,None,dB,24.19,-,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-PRB@0,24225,-55.5,None,-29.2,dB,-42.56,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-PRB@0,24225,-55.5,None,-29.2,dB,-59.12,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-PRB@0,24225,-55.5,None,-35.2,dB,-56.04,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-PRB@0,24225,-55.5,None,-32.2,dB,-42.37,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-PRB@0,24225,-55.5,None,-32.2,dB,-66.04,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-PRB@0,24225,-55.5,None,-35.2,dB,-62.89,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-PRB@Max,24225,-55.5,None,None,dB,23.88,-,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-PRB@Max,24225,-55.5,None,-29.2,dB,-51.27,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-PRB@Max,24225,-55.5,None,-29.2,dB,-42.05,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-PRB@Max,24225,-55.5,None,-35.2,dB,-56.97,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-PRB@Max,24225,-55.5,None,-32.2,dB,-54.74,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-PRB@Max,24225,-55.5,None,-32.2,dB,-41.13,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-PRB@Max,24225,-55.5,None,-35.2,dB,-62.55,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-FRB,24225,-55.5,None,None,dB,23.1,-,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-FRB,24225,-55.5,None,-29.2,dB,-36.61,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-FRB,24225,-55.5,None,-29.2,dB,-46.06,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-FRB,24225,-55.5,None,-35.2,dB,-41.92,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-FRB,24225,-55.5,None,-32.2,dB,-39.93,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-FRB,24225,-55.5,None,-32.2,dB,-45.86,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-FRB,24225,-55.5,None,-35.2,dB,-62.1,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;QPSK-PRB@0,24300,-55.5,None,None,dB,25.02,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;QPSK-PRB@0,24300,-55.5,None,-29.2,dB,-44.91,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;QPSK-PRB@0,24300,-55.5,None,-29.2,dB,-55.49,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;QPSK-PRB@0,24300,-55.5,None,-35.2,dB,-55.55,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;QPSK-PRB@0,24300,-55.5,None,-32.2,dB,-44.75,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;QPSK-PRB@0,24300,-55.5,None,-32.2,dB,-60.37,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;QPSK-PRB@0,24300,-55.5,None,-35.2,dB,-60.04,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;QPSK-PRB@Max,24300,-55.5,None,None,dB,24.87,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;QPSK-PRB@Max,24300,-55.5,None,-29.2,dB,-51.81,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;QPSK-PRB@Max,24300,-55.5,None,-29.2,dB,-42.43,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;QPSK-PRB@Max,24300,-55.5,None,-35.2,dB,-57.58,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;QPSK-PRB@Max,24300,-55.5,None,-32.2,dB,-54.78,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;QPSK-PRB@Max,24300,-55.5,None,-32.2,dB,-42.07,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;QPSK-PRB@Max,24300,-55.5,None,-35.2,dB,-56.41,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;QPSK-FRB,24300,-55.5,None,None,dB,24.1,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;QPSK-FRB,24300,-55.5,None,-29.2,dB,-38.63,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;QPSK-FRB,24300,-55.5,None,-29.2,dB,-39.94,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;QPSK-FRB,24300,-55.5,None,-35.2,dB,-45.36,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;QPSK-FRB,24300,-55.5,None,-32.2,dB,-40.58,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;QPSK-FRB,24300,-55.5,None,-32.2,dB,-42.66,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;QPSK-FRB,24300,-55.5,None,-35.2,dB,-45.84,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;16QAM-PRB@0,24300,-55.5,None,None,dB,24.23,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;16QAM-PRB@0,24300,-55.5,None,-29.2,dB,-42.34,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;16QAM-PRB@0,24300,-55.5,None,-29.2,dB,-54.66,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;16QAM-PRB@0,24300,-55.5,None,-35.2,dB,-55.37,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;16QAM-PRB@0,24300,-55.5,None,-32.2,dB,-41.88,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;16QAM-PRB@0,24300,-55.5,None,-32.2,dB,-59.54,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;16QAM-PRB@0,24300,-55.5,None,-35.2,dB,-59.31,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;16QAM-PRB@Max,24300,-55.5,None,None,dB,24.17,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;16QAM-PRB@Max,24300,-55.5,None,-29.2,dB,-51.48,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;16QAM-PRB@Max,24300,-55.5,None,-29.2,dB,-40.18,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;16QAM-PRB@Max,24300,-55.5,None,-35.2,dB,-57.15,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;16QAM-PRB@Max,24300,-55.5,None,-32.2,dB,-54.55,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;16QAM-PRB@Max,24300,-55.5,None,-32.2,dB,-39.83,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;16QAM-PRB@Max,24300,-55.5,None,-35.2,dB,-55.43,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;16QAM-FRB,24300,-55.5,None,None,dB,23.23,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;16QAM-FRB,24300,-55.5,None,-29.2,dB,-38.19,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;16QAM-FRB,24300,-55.5,None,-29.2,dB,-38.33,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;16QAM-FRB,24300,-55.5,None,-35.2,dB,-44.06,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;16QAM-FRB,24300,-55.5,None,-32.2,dB,-40.59,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;16QAM-FRB,24300,-55.5,None,-32.2,dB,-40.7,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;16QAM-FRB,24300,-55.5,None,-35.2,dB,-44.53,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-PRB@0,24300,-55.5,None,None,dB,24.3,-,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-PRB@0,24300,-55.5,None,-29.2,dB,-43.1,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-PRB@0,24300,-55.5,None,-29.2,dB,-54.78,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-PRB@0,24300,-55.5,None,-35.2,dB,-55.66,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-PRB@0,24300,-55.5,None,-32.2,dB,-42.68,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-PRB@0,24300,-55.5,None,-32.2,dB,-59.25,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-PRB@0,24300,-55.5,None,-35.2,dB,-59.71,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-PRB@Max,24300,-55.5,None,None,dB,24.25,-,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-PRB@Max,24300,-55.5,None,-29.2,dB,-51.45,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-PRB@Max,24300,-55.5,None,-29.2,dB,-40.18,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-PRB@Max,24300,-55.5,None,-35.2,dB,-57.35,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-PRB@Max,24300,-55.5,None,-32.2,dB,-54.49,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-PRB@Max,24300,-55.5,None,-32.2,dB,-39.89,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-PRB@Max,24300,-55.5,None,-35.2,dB,-55.83,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-FRB,24300,-55.5,None,None,dB,23.19,-,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-FRB,24300,-55.5,None,-29.2,dB,-38.25,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-FRB,24300,-55.5,None,-29.2,dB,-38.41,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-FRB,24300,-55.5,None,-35.2,dB,-43.48,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-FRB,24300,-55.5,None,-32.2,dB,-41.03,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-FRB,24300,-55.5,None,-32.2,dB,-40.85,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-FRB,24300,-55.5,None,-35.2,dB,-44.38,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;QPSK-PRB@0,24375,-55.5,None,None,dB,24.99,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;QPSK-PRB@0,24375,-55.5,None,-29.2,dB,-43.5,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;QPSK-PRB@0,24375,-55.5,None,-29.2,dB,-56.78,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;QPSK-PRB@0,24375,-55.5,None,-35.2,dB,-56.24,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;QPSK-PRB@0,24375,-55.5,None,-32.2,dB,-43.05,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;QPSK-PRB@0,24375,-55.5,None,-32.2,dB,-60.14,PASS,Margin(-15.20),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;QPSK-PRB@0,24375,-55.5,None,-35.2,dB,-62.12,PASS,Margin(-16.52),,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;QPSK-PRB@Max,24375,-55.5,None,None,dB,24.77,PASS,Margin(-9.14),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;QPSK-PRB@Max,24375,-55.5,None,-29.2,dB,-51.55,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;QPSK-PRB@Max,24375,-55.5,None,-29.2,dB,-42.5,PASS,Margin(-22.37),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;QPSK-PRB@Max,24375,-55.5,None,-35.2,dB,-57.36,PASS,Margin(-18.37),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;QPSK-PRB@Max,24375,-55.5,None,-32.2,dB,-54.84,PASS,Margin(-10.18),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;QPSK-PRB@Max,24375,-55.5,None,-32.2,dB,-41.93,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;QPSK-PRB@Max,24375,-55.5,None,-35.2,dB,-58.57,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;QPSK-FRB,24375,-55.5,None,None,dB,24.09,PASS,Margin(-21.15),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;QPSK-FRB,24375,-55.5,None,-29.2,dB,-40.39,PASS,Margin(-17.86),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;QPSK-FRB,24375,-55.5,None,-29.2,dB,-43.97,PASS,Margin(-8.94),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;QPSK-FRB,24375,-55.5,None,-35.2,dB,-46.62,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;QPSK-FRB,24375,-55.5,None,-32.2,dB,-43.45,PASS,Margin(-13.76),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;QPSK-FRB,24375,-55.5,None,-32.2,dB,-44.98,PASS,Margin(-16.99),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;QPSK-FRB,24375,-55.5,None,-35.2,dB,-52.59,PASS,Margin(-9.75),,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;16QAM-PRB@0,24375,-55.5,None,None,dB,24.27,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;16QAM-PRB@0,24375,-55.5,None,-29.2,dB,-41.1,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;16QAM-PRB@0,24375,-55.5,None,-29.2,dB,-56.29,PASS,Margin(-17.95),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;16QAM-PRB@0,24375,-55.5,None,-35.2,dB,-55.7,PASS,Margin(-15.75),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;16QAM-PRB@0,24375,-55.5,None,-32.2,dB,-40.6,PASS,Margin(-8.61),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;16QAM-PRB@0,24375,-55.5,None,-32.2,dB,-59.77,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;16QAM-PRB@0,24375,-55.5,None,-35.2,dB,-61.35,PASS,Margin(-17.83),,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;16QAM-PRB@Max,24375,-55.5,None,None,dB,24.1,PASS,Margin(-16.19),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;16QAM-PRB@Max,24375,-55.5,None,-29.2,dB,-51.26,PASS,Margin(-9.61),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;16QAM-PRB@Max,24375,-55.5,None,-29.2,dB,-41.19,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;16QAM-PRB@Max,24375,-55.5,None,-35.2,dB,-57.07,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;16QAM-PRB@Max,24375,-55.5,None,-32.2,dB,-54.62,PASS,Margin(-14.59),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;16QAM-PRB@Max,24375,-55.5,None,-32.2,dB,-40.64,PASS,Margin(-17.72),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;16QAM-PRB@Max,24375,-55.5,None,-35.2,dB,-58.43,PASS,Margin(-9.68),,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;15MHZ;16QAM-FRB,24375,-55.5,None,None,dB,23.24,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-15MHZ;15MHZ;16QAM-FRB,24375,-55.5,None,-29.2,dB,-39.46,PASS,Margin(-19.42),,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 15MHZ;15MHZ;16QAM-FRB,24375,-55.5,None,-29.2,dB,-42.56,PASS,Margin(-19.69),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-15MHZ;15MHZ;16QAM-FRB,24375,-55.5,None,-35.2,dB,-45.27,PASS,Margin(-10.43),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-10MHZ;15MHZ;16QAM-FRB,24375,-55.5,None,-32.2,dB,-42.54,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 10MHZ;15MHZ;16QAM-FRB,24375,-55.5,None,-32.2,dB,-43.72,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 15MHZ;15MHZ;16QAM-FRB,24375,-55.5,None,-35.2,dB,-51.03,PASS,Margin(-18.41),,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-PRB@0,24375,-55.5,None,None,dB,24.35,-,Margin(-17.31),,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-PRB@0,24375,-55.5,None,-29.2,dB,-41.59,PASS,Margin(-9.30),,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-PRB@0,24375,-55.5,None,-29.2,dB,-56.36,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-PRB@0,24375,-55.5,None,-35.2,dB,-56.02,PASS,Margin(-12.31),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-PRB@0,24375,-55.5,None,-32.2,dB,-41.06,PASS,Margin(-15.57),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-PRB@0,24375,-55.5,None,-32.2,dB,-59.78,PASS,Margin(-9.42),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-PRB@0,24375,-55.5,None,-35.2,dB,-61.61,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-PRB@Max,24375,-55.5,None,None,dB,24.17,-,,,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-PRB@Max,24375,-55.5,None,-29.2,dB,-51.25,PASS,Margin(-16.26),,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-PRB@Max,24375,-55.5,None,-29.2,dB,-42.17,PASS,Margin(-17.23),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-PRB@Max,24375,-55.5,None,-35.2,dB,-57.03,PASS,Margin(-9.02),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-PRB@Max,24375,-55.5,None,-32.2,dB,-54.48,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-PRB@Max,24375,-55.5,None,-32.2,dB,-41.72,PASS,Margin(-16.58),,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-PRB@Max,24375,-55.5,None,-35.2,dB,-58.49,PASS,Margin(-17.62),,,,
 LTE-FDD,20,6.6.2.3_3 Adjacent Channel Power for UL 64QAM;15MHZ;64QAM-FRB,24375,-55.5,None,None,dB,23.18,-,Margin(-9.97),,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @-15MHZ;15MHZ;64QAM-FRB,24375,-55.5,None,-29.2,dB,-39.16,PASS,Margin(0.00),,,,
 LTE-FDD,20,6.6.2.3_3-EUTRA @ 15MHZ;15MHZ;64QAM-FRB,24375,-55.5,None,-29.2,dB,-42.86,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-15MHZ;15MHZ;64QAM-FRB,24375,-55.5,None,-35.2,dB,-44.39,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @-10MHZ;15MHZ;64QAM-FRB,24375,-55.5,None,-32.2,dB,-42.94,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 10MHZ;15MHZ;64QAM-FRB,24375,-55.5,None,-32.2,dB,-44.09,PASS,,,,,
 LTE-FDD,20,6.6.2.3_3 -UTRA @ 15MHZ;15MHZ;64QAM-FRB,24375,-55.5,None,-35.2,dB,-50.89,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;20MHZ;QPSK-PRB@0,24250,-54.2,None,None,dB,24.99,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-20MHZ;20MHZ;QPSK-PRB@0,24250,-54.2,None,-29.2,dB,-44.35,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 20MHZ;20MHZ;QPSK-PRB@0,24250,-54.2,None,-29.2,dB,-57.95,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-17.5MHZ;20MHZ;QPSK-PRB@0,24250,-54.2,None,-35.2,dB,-56.53,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-12.5MHZ;20MHZ;QPSK-PRB@0,24250,-54.2,None,-32.2,dB,-43.82,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 12.5MHZ;20MHZ;QPSK-PRB@0,24250,-54.2,None,-32.2,dB,-59.5,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 17.5MHZ;20MHZ;QPSK-PRB@0,24250,-54.2,None,-35.2,dB,-65.78,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;20MHZ;QPSK-PRB@Max,24250,-54.2,None,None,dB,24.78,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-20MHZ;20MHZ;QPSK-PRB@Max,24250,-54.2,None,-29.2,dB,-52.45,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 20MHZ;20MHZ;QPSK-PRB@Max,24250,-54.2,None,-29.2,dB,-45.63,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-17.5MHZ;20MHZ;QPSK-PRB@Max,24250,-54.2,None,-35.2,dB,-58.54,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-12.5MHZ;20MHZ;QPSK-PRB@Max,24250,-54.2,None,-32.2,dB,-55.25,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 12.5MHZ;20MHZ;QPSK-PRB@Max,24250,-54.2,None,-32.2,dB,-44.38,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @ 17.5MHZ;20MHZ;QPSK-PRB@Max,24250,-54.2,None,-35.2,dB,-64.87,PASS,,,,,
 LTE-FDD,20,6.6.2.3 Adjacent Channel Power;20MHZ;QPSK-FRB,24250,-54.2,None,None,dB,24.07,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @-20MHZ;20MHZ;QPSK-FRB,24250,-54.2,None,-29.2,dB,-39.79,PASS,,,,,
 LTE-FDD,20,6.6.2.3-EUTRA @ 20MHZ;20MHZ;QPSK-FRB,24250,-54.2,None,-29.2,dB,-45.53,PASS,,,,,
 LTE-FDD,20,6.6.2.3 -UTRA @-17.5MHZ;20MHZ;QPSK-FRB,24250,-54.2,None,-35.2,dB,-45.93,PASS,,,,,
